3,8,1007,47539
3,2,1002,8377
3,7,1006,7699
3,4,1013,7550
3,5,1004,9354
3,4,1003,8434
3,7,1006,2296
3,3,1002,50412
3,12,1011,3895
3,12,1011,43895
3,12,1011,4221
3,5,1004,50242
3,4,1013,55642
3,12,1011,44221
3,12,1011,53462
3,12,1011,3896
3,12,1011,43896
3,12,1011,53896
3,5,1004,40999
3,12,1011,53895
3,12,1011,3897
3,12,1011,43897
3,7,1006,2809
3,7,1006,2780
3,7,1006,2820
3,8,1007,43831
3,8,1007,53831
3,8,1007,41042
3,8,1007,51042
3,8,1007,1772
3,8,1007,41772
3,8,1007,51772
3,8,1007,1947
3,8,1007,41947
3,8,1007,51947
3,8,1007,43583
3,2,1002,1289
3,7,1006,3604
3,9,1008,53479
3,7,1006,3082
3,7,1006,53141
3,1,1001,40163
3,4,1003,592
3,10,1009,47834
3,3,1002,8220
3,4,1003,121
3,7,1006,41553
3,4,1003,747
3,8,1007,50647
3,8,1007,994
3,10,1009,3104
3,10,1009,43104
3,10,1009,53104
3,8,1007,1632
3,8,1007,41632
3,8,1007,51632
3,8,1007,3785
3,8,1007,43785
3,8,1007,3771
3,8,1007,43771
3,8,1007,53771
3,10,1009,1511
3,10,1009,41511
3,10,1009,51511
3,7,1006,2960
3,7,1006,3152
3,7,1006,2915
3,9,1008,3315
3,9,1008,43315
3,5,1004,2189
3,7,1006,2519
3,7,1006,2599
3,8,1007,51791
3,4,1003,40771
3,8,1007,41900
3,6,1005,49531
3,9,1008,53661
3,7,1006,42284
3,8,1007,41911
3,7,1006,52083
3,7,1006,2816
3,7,1006,42387
3,3,1002,40775
3,5,1004,50387
3,6,1005,1445
3,5,1004,50851
3,6,1005,40587
3,6,1005,1427
3,4,1003,43747
3,4,1003,52256
3,8,1007,836
3,8,1007,40836
3,8,1007,50836
3,4,1003,1809
3,8,1007,42710
3,2,1002,2660
3,7,1006,42872
3,1,1001,48203
3,7,1006,2673
3,6,1005,49333
3,7,1006,42346
3,7,1006,2954
3,7,1006,52784
3,10,1009,47854
3,9,1008,43484
3,7,1006,42421
3,7,1006,52467
3,7,1006,2478
3,2,1002,9824
3,9,1008,43487
3,1,1001,50563
3,1,1001,457
3,4,1003,2435
3,4,1003,1682
3,4,1003,41236
3,4,1003,3745
3,10,1009,45694
3,12,1011,5595
3,12,1011,43907
3,12,1011,4441
3,12,1011,44661
3,12,1011,44252
3,12,1011,50276
3,6,1005,40844
3,6,1005,844
3,4,1003,3727
3,4,1003,43727
3,4,1003,53727
3,8,1007,3034
3,8,1007,43034
3,8,1007,53034
3,7,1006,43207
3,7,1006,53207
3,5,1004,3001
3,5,1004,43001
3,10,1009,3107
3,10,1009,43107
3,10,1009,3046
3,8,1007,1671
3,8,1007,41671
3,8,1007,41138
3,5,1004,48553
3,5,1004,48196
3,2,1002,4918
3,7,1006,2258
3,5,1004,9499
3,3,1002,8340
3,7,1006,2919
3,4,1013,4418
3,4,1003,4616
3,13,1012,5307
3,13,1012,45307
3,1,1001,51786
3,4,1003,2834
3,6,1005,2006
3,8,1007,3813
3,8,1007,43813
3,8,1007,53813
3,8,1007,4023
3,8,1007,44023
3,8,1007,54023
3,6,1005,50844
3,2,1002,2920
3,7,1006,4624
3,1,1001,2970
3,3,1002,53527
3,9,1008,53295
3,3,1002,4033
3,3,1002,44033
3,1,1001,9419
3,8,1007,41121
3,5,1004,52714
3,9,1008,3277
3,9,1008,43277
3,4,1003,3735
3,4,1003,43735
3,4,1003,53735
3,4,1003,3751
3,4,1003,43751
3,4,1003,3731
3,4,1003,43731
3,4,1003,3737
3,4,1003,43737
3,4,1003,3747
3,7,1006,2560
3,1,1001,2980
3,7,1006,3961
3,7,1006,43961
3,7,1006,53961
3,3,1002,43222
3,7,1006,43206
3,4,1013,41029
3,7,1006,40759
3,7,1006,44014
3,7,1006,54014
3,7,1006,3996
3,7,1006,43996
3,7,1006,53996
3,4,1003,2330
3,4,1003,64002
3,8,1007,3619
3,8,1007,3620
3,5,1004,2665
3,7,1006,3922
3,7,1006,43922
3,7,1006,53922
3,9,1008,54286
3,8,1007,51501
3,4,1003,49564
3,4,1013,40551
3,1,1001,5394
3,7,1006,42353
3,7,1006,52334
3,5,1004,520
3,4,1013,42825
3,7,1006,51587
3,6,1005,41093
3,4,1003,45165
3,10,1009,3704
3,10,1009,43684
3,8,1007,40482
3,7,1006,2540
3,8,1007,1357
3,8,1007,41357
3,8,1007,51357
3,7,1006,2942
3,7,1006,3977
3,7,1006,43977
3,7,1006,53977
3,7,1006,3937
3,7,1006,43937
3,7,1006,53937
3,9,1008,4302
3,9,1008,44302
3,9,1008,54302
3,7,1006,3917
3,7,1006,43917
3,7,1006,53917
3,7,1006,3912
3,7,1006,43912
3,4,1013,3869
3,9,1008,44303
3,9,1008,54303
3,9,1008,4314
3,9,1008,4335
3,9,1008,44335
3,7,1006,53912
3,7,1006,7759
3,10,1009,3087
3,10,1009,43087
3,8,1007,3805
3,8,1007,43805
3,8,1007,53805
3,8,1007,3817
3,8,1007,43817
3,7,1006,2763
3,7,1006,42763
3,7,1006,52763
3,9,1008,3014
3,9,1008,43014
3,9,1008,53014
3,7,1006,43941
3,7,1006,53941
3,7,1006,2638
3,7,1006,42638
3,7,1006,52638
3,7,1006,52523
3,10,1009,7531
3,8,1007,41607
3,5,1004,9201
3,1,1001,5818
3,1,1001,4040
3,2,1002,8537
3,4,1013,4458
3,7,1006,2342
3,7,1006,42681
3,7,1006,43065
3,5,1004,6259
3,1,1001,59181
3,2,1002,8931
3,8,1007,41743
3,7,1006,2569
3,6,1005,2547
3,6,1005,42547
3,5,1004,4704
3,7,1006,2740
3,9,1008,54293
3,9,1008,4293
3,9,1008,44293
3,9,1008,44314
3,9,1008,54314
3,9,1008,4322
3,5,1004,4701
3,5,1004,44701
3,5,1004,54701
3,4,1003,9351
3,9,1008,3344
3,9,1008,43344
3,9,1008,53344
3,7,1006,1633
3,7,1006,51633
3,9,1008,3275
3,9,1008,43275
3,9,1008,53275
3,9,1008,3334
3,9,1008,43334
3,9,1008,53334
3,9,1008,3263
3,9,1008,43263
3,9,1008,53263
3,9,1008,3335
3,9,1008,43335
3,4,1003,9177
3,6,1005,6520
3,10,1009,3113
3,10,1009,43113
3,10,1009,53113
3,8,1007,1882
3,8,1007,41882
3,8,1007,51882
3,4,1013,3979
3,4,1013,4109
3,7,1006,2570
3,4,1003,1820
3,4,1003,64001
3,9,1008,4294
3,9,1008,44294
3,9,1008,54294
3,7,1006,4012
3,2,1002,5496
3,8,1007,41551
3,8,1007,51525
3,8,1007,41897
3,7,1006,42191
3,7,1006,52593
3,10,1009,47083
3,9,1008,53551
3,7,1006,2393
3,7,1006,2133
3,7,1006,42362
3,8,1007,41881
3,7,1006,42000
3,7,1006,42266
3,10,1009,7202
3,7,1006,52667
3,7,1006,2683
3,7,1006,2321
3,8,1007,41997
3,7,1006,42884
3,7,1006,3607
3,7,1006,43607
3,7,1006,53607
3,4,1003,65327
3,5,1004,1249
3,7,1006,42070
3,7,1006,42984
3,7,1006,2361
3,7,1006,42475
3,7,1006,42851
3,7,1006,42001
3,8,1007,41426
3,7,1006,42515
3,8,1007,51793
3,7,1006,2224
3,2,1002,1309
3,1,1001,8677
3,2,1002,4686
3,4,1003,529
3,1,1001,6829
3,6,1005,6106
3,4,1013,7560
3,5,1004,53714
3,5,1004,7850
3,5,1004,8332
3,5,1004,8202
3,5,1004,55696
3,5,1004,47850
3,8,1007,1791
3,1,1001,40292
3,5,1004,8673
3,7,1006,2114
3,7,1006,42985
3,8,1007,1949
3,8,1007,1920
3,8,1007,41701
3,10,1009,47501
3,8,1007,41244
3,7,1006,2173
3,7,1006,2966
3,8,1007,1999
3,7,1006,2812
3,7,1006,2762
3,7,1006,42611
3,8,1007,41552
3,7,1006,2571
3,8,1007,51634
3,7,1006,42432
3,7,1006,52190
3,6,1005,4628
3,6,1005,8744
3,1,1001,55977
3,9,1008,3019
3,8,1007,1880
3,2,1002,8269
3,4,1013,40504
3,5,1004,5506
3,5,1004,45786
3,5,1004,48463
3,10,1009,7926
3,7,1006,3147
3,7,1006,43147
3,7,1006,53147
3,5,1004,51260
3,8,1007,41524
3,6,1005,4958
3,5,1004,6750
3,4,1013,6949
3,8,1007,1044
3,9,1008,43632
3,9,1008,53872
3,8,1007,1483
3,7,1006,2058
3,7,1006,42511
3,5,1004,48484
3,7,1006,52928
3,7,1006,42067
3,9,1008,1370
3,7,1006,42728
3,1,1001,58842
3,3,1002,44697
3,6,1005,41350
3,10,1009,3695
3,10,1009,43695
3,10,1009,3064
3,10,1009,43064
3,3,1002,58491
3,7,1006,2455
3,7,1006,52537
3,1,1001,48632
3,4,1003,9384
3,7,1006,42308
3,8,1007,1379
3,5,1004,4696
3,4,1003,1247
3,7,1006,1620
3,9,1008,3243
3,9,1008,43243
3,9,1008,53243
3,9,1008,53091
3,9,1008,3501
3,9,1008,3299
3,7,1006,2712
3,9,1008,53531
3,5,1004,8629
3,3,1002,8337
3,3,1002,9134
3,4,1003,40511
3,1,1001,48111
3,3,1002,51943
3,3,1002,43594
3,1,1001,1069
3,8,1007,51422
3,7,1006,2913
3,7,1006,52073
3,7,1006,42488
3,7,1006,2761
3,7,1006,52011
3,4,1013,50494
3,5,1004,8582
3,6,1005,58374
3,2,1002,4626
3,13,1012,5527
3,3,1002,879
3,5,1004,45205
3,4,1003,47486
3,7,1006,52425
3,7,1006,2232
3,4,1013,4100
3,5,1004,48096
3,6,1005,48386
3,7,1006,3197
3,7,1006,43197
3,7,1006,53197
3,3,1002,1470
3,7,1006,3213
3,7,1006,43213
3,7,1006,53213
3,7,1006,2502
3,7,1006,42463
3,8,1007,1817
3,7,1006,3157
3,7,1006,43157
3,7,1006,53157
3,7,1006,1560
3,6,1005,59913
3,9,1008,43651
3,9,1008,3861
3,9,1008,43364
3,9,1008,3563
3,7,1006,42081
3,7,1006,52081
3,6,1005,4640
3,4,1003,3672
3,4,1003,43672
3,4,1003,53672
3,6,1005,1389
3,9,1008,45861
3,7,1006,1670
3,2,1002,3459
3,4,1003,48723
3,9,1008,3192
3,8,1007,3667
3,5,1004,9963
3,4,1013,44277
3,7,1006,42408
3,4,1003,59014
3,9,1008,43244
3,9,1008,3663
3,2,1002,659
3,9,1008,53244
3,4,1003,5448
3,4,1003,3545
3,4,1003,43545
3,8,1007,51307
3,6,1005,910
3,4,1003,50821
3,8,1007,41797
3,8,1007,1773
3,8,1007,41773
3,8,1007,51773
3,3,1002,40861
3,4,1013,486
3,4,1013,40486
3,4,1013,50486
3,5,1004,54837
3,7,1006,42534
3,9,1008,53394
3,8,1007,1167
3,9,1008,43183
3,4,1013,4428
3,7,1006,52633
3,1,1001,6819
3,4,1013,58443
3,2,1002,217
3,4,1013,5298
3,10,1009,57102
3,9,1008,53622
3,3,1002,1409
3,7,1006,2886
3,8,1007,41038
3,8,1007,41325
3,7,1006,42925
3,10,1009,7131
3,10,1009,47131
3,10,1009,57131
3,3,1002,8000
3,4,1013,48322
3,7,1006,52563
3,6,1005,1210
3,2,1002,48414
3,4,1013,3523
3,8,1007,41510
3,10,1009,3705
3,10,1009,43705
3,10,1009,53705
3,10,1009,3692
3,2,1002,5941
3,4,1003,50924
3,2,1002,50834
3,1,1001,4910
3,8,1007,51524
3,4,1013,3640
3,10,1009,57421
3,8,1007,41167
3,5,1004,9550
3,3,1002,1489
3,4,1003,44757
3,7,1006,2324
3,7,1006,2976
3,5,1004,8429
3,5,1004,53711
3,10,1009,57344
3,5,1004,44827
3,6,1005,3720
3,5,1004,740
3,1,1001,3830
3,5,1004,739
3,5,1004,41230
3,5,1004,54367
3,1,1001,40064
3,4,1003,1107
3,5,1004,461
3,4,1013,743
3,8,1007,1283
3,4,1013,58171
3,1,1001,9371
3,5,1004,58523
3,3,1002,58161
3,2,1002,8769
3,7,1006,2440
3,3,1002,3527
3,10,1009,7627
3,10,1009,47627
3,10,1009,57627
3,1,1001,43533
3,7,1006,3221
3,8,1007,51391
3,10,1009,3696
3,10,1009,43696
3,10,1009,53696
3,7,1006,3211
3,7,1006,43211
3,7,1006,53211
3,1,1001,40642
3,5,1004,58623
3,1,1001,4607
3,5,1004,50653
3,8,1007,41052
3,8,1007,51982
3,8,1007,41072
3,8,1007,51382
3,5,1004,8143
3,8,1007,1051
3,6,1005,58186
3,7,1006,42028
3,7,1006,42843
3,7,1006,2934
3,8,1007,41501
3,8,1007,41463
3,8,1007,51951
3,4,1003,40540
3,7,1006,50925
3,6,1005,40517
3,4,1013,865
3,1,1001,49500
3,7,1006,41513
3,7,1006,52706
3,7,1006,52688
3,7,1006,52107
3,7,1006,42797
3,10,1009,7294
3,10,1009,57682
3,10,1009,47682
3,9,1008,53621
3,9,1008,3062
3,7,1006,42398
3,7,1006,52438
3,7,1006,2448
3,7,1006,52528
3,7,1006,2668
3,7,1006,52678
3,3,1002,50891
3,6,1005,6420
3,5,1004,9992
3,4,1013,4756
3,4,1003,58072
3,5,1004,58202
3,3,1002,44467
3,4,1013,51885
3,2,1002,805
3,6,1005,59334
3,10,1009,41495
3,4,1013,51875
3,4,1003,51316
3,7,1006,1554
3,1,1001,50446
3,7,1006,42880
3,8,1007,955
3,7,1006,45005
3,3,1002,51087
3,8,1007,7910
3,8,1007,47910
3,2,1002,8079
3,5,1004,570
3,4,1013,50769
3,7,1006,2282
3,4,1013,58666
3,8,1007,41515
3,4,1013,49944
3,8,1007,1081
3,7,1006,52973
3,8,1007,51171
3,7,1006,2345
3,5,1004,8643
3,5,1004,9199
3,13,1012,5572
3,8,1007,41044
3,8,1007,51672
3,8,1007,1321
3,8,1007,41335
3,8,1007,41672
3,8,1007,1733
3,8,1007,1677
3,8,1007,41118
3,8,1007,1941
3,8,1007,41034
3,8,1007,51041
3,8,1007,1802
3,8,1007,1907
3,8,1007,51355
3,8,1007,51132
3,8,1007,51305
3,7,1006,42641
3,7,1006,2574
3,7,1006,42272
3,5,1004,41859
3,6,1005,525
3,1,1001,50746
3,4,1003,823
3,4,1003,757
3,5,1004,81
3,2,1002,44890
3,4,1003,3020
3,1,1001,59745
3,7,1006,45564
3,7,1006,6475
3,7,1006,2252
3,4,1013,6360
3,3,1002,8740
3,1,1001,601
3,7,1006,52032
3,8,1007,1177
3,5,1004,9947
3,5,1004,8600
3,4,1003,2559
3,4,1003,50377
3,5,1004,40386
3,4,1013,40604
3,1,1001,42309
3,2,1002,706
3,4,1003,40957
3,5,1004,40987
3,5,1004,40166
3,2,1002,42099
3,4,1003,42079
3,6,1005,527
3,4,1013,491
3,8,1007,1960
3,7,1006,2422
3,8,1007,51591
3,8,1007,1731
3,8,1007,1951
3,4,1013,8322
3,4,1013,9272
3,4,1003,476
3,3,1002,40776
3,5,1004,40387
3,8,1007,51326
3,8,1007,51505
3,8,1007,755
3,8,1007,40755
3,8,1007,50755
3,6,1005,41704
3,6,1005,41405
3,6,1005,52016
3,6,1005,917
3,8,1007,42616
3,4,1013,43269
3,5,1004,52815
3,5,1004,52155
3,5,1004,441
3,4,1013,9192
3,5,1004,183
3,9,1008,53265
3,9,1008,3285
3,9,1008,43285
3,9,1008,53285
3,8,1007,3017
3,8,1007,2699
3,8,1007,42699
3,2,1002,2679
3,8,1007,43017
3,8,1007,53017
3,8,1007,2626
3,8,1007,42626
3,8,1007,52626
3,7,1006,3164
3,7,1006,43164
3,7,1006,53164
3,8,1007,43571
3,10,1009,57071
3,7,1006,3137
3,6,1005,51384
3,5,1004,80
3,1,1001,49371
3,7,1006,42131
3,3,1002,58891
3,6,1005,40684
3,3,1002,290
3,7,1006,2677
3,6,1005,6390
3,1,1001,50506
3,6,1005,50222
3,3,1002,635
3,7,1006,42879
3,4,1013,6117
3,8,1007,4160
3,4,1003,40472
3,8,1007,44160
3,8,1007,1011
3,8,1007,41011
3,8,1007,51011
3,10,1009,3094
3,10,1009,43094
3,10,1009,3077
3,10,1009,43077
3,10,1009,53077
3,8,1007,3787
3,8,1007,43787
3,8,1007,53787
3,10,1009,3074
3,10,1009,43074
3,10,1009,53074
3,8,1007,3777
3,8,1007,53777
3,9,1008,4292
3,9,1008,5062
3,9,1008,45062
3,6,1005,4620
3,10,1009,4634
3,10,1009,44634
3,10,1009,54634
3,6,1005,4629
3,9,1008,3634
3,9,1008,43634
3,9,1008,53634
3,7,1006,44065
3,7,1006,54065
3,4,1003,3739
3,6,1005,6841
3,10,1009,4677
3,5,1004,55017
3,9,1008,5044
3,5,1004,1216
3,5,1004,41216
3,5,1004,51216
3,2,1002,940
3,2,1002,5743
3,10,1009,44522
3,5,1004,4887
3,5,1004,44887
3,9,1008,44343
3,7,1006,3921
3,7,1006,43921
3,7,1006,53921
3,7,1006,52350
3,7,1006,44037
3,7,1006,54037
3,5,1004,3370
3,4,1003,3510
3,9,1008,4784
3,9,1008,44784
3,9,1008,54784
3,3,1002,4713
3,3,1002,44713
3,3,1002,54713
3,8,1007,3309
3,8,1007,43309
3,7,1006,4743
3,7,1006,44743
3,7,1006,54743
3,9,1008,44821
3,9,1008,54821
3,9,1008,3257
3,9,1008,43257
3,9,1008,53257
3,9,1008,45044
3,9,1008,55044
3,3,1002,3045
3,7,1006,3954
3,7,1006,43954
3,4,1013,3860
3,10,1009,44513
3,10,1009,54513
3,10,1009,4463
3,10,1009,44463
3,10,1009,54463
3,10,1009,7633
3,10,1009,47633
3,10,1009,57633
3,4,1003,64603
3,4,1003,4849
3,7,1006,2760
3,7,1006,54624
3,6,1005,2517
3,6,1005,42517
3,6,1005,52517
3,10,1009,4574
3,10,1009,44574
3,4,1013,3819
3,7,1006,4774
3,7,1006,44774
3,7,1006,54774
3,10,1009,4553
3,10,1009,44553
3,4,1003,4129
3,9,1008,5036
3,6,1005,1179
3,5,1004,4209
3,10,1009,4501
3,10,1009,44501
3,10,1009,54501
3,9,1008,45054
3,9,1008,55054
3,10,1009,4692
3,10,1009,44692
3,6,1005,45107
3,7,1006,2819
3,7,1006,3770
3,7,1006,3982
3,7,1006,43982
3,10,1009,44591
3,8,1007,4022
3,8,1007,44022
3,8,1007,54022
3,4,1013,4240
3,4,1003,3590
3,5,1004,4430
3,9,1008,3319
3,7,1006,3947
3,7,1006,43947
3,5,1004,4189
3,10,1009,4542
3,10,1009,44542
3,10,1009,54542
3,10,1009,4513
3,10,1009,4555
3,10,1009,44555
3,9,1008,4821
3,4,1003,64601
3,5,1004,5014
3,5,1004,45014
3,5,1004,55014
3,9,1008,3266
3,9,1008,43266
3,9,1008,53266
3,6,1005,4709
3,6,1005,55107
3,4,1003,849
3,4,1003,40849
3,3,1002,3189
3,7,1006,43987
3,7,1006,53987
3,7,1006,4003
3,7,1006,44003
3,7,1006,54003
3,8,1007,5002
3,8,1007,45002
3,10,1009,7587
3,10,1009,47587
3,10,1009,57587
3,9,1008,4804
3,9,1008,44804
3,7,1006,43914
3,7,1006,53914
3,10,1009,4521
3,10,1009,44521
3,10,1009,54521
3,10,1009,4504
3,10,1009,44504
3,8,1007,4239
3,9,1008,5063
3,9,1008,45063
3,10,1009,4641
3,10,1009,44641
3,10,1009,54641
3,4,1013,54935
3,3,1002,43259
3,3,1002,9517
3,8,1007,3811
3,8,1007,43811
3,8,1007,53811
3,8,1007,3783
3,8,1007,43783
3,8,1007,53783
3,9,1008,4303
3,10,1009,4476
3,10,1009,44476
3,10,1009,54476
3,10,1009,54471
3,4,1003,4991
3,4,1013,40529
3,8,1007,1983
3,8,1007,41983
3,8,1007,51983
3,9,1008,4323
3,9,1008,44323
3,7,1006,3944
3,7,1006,43944
3,7,1006,53944
3,9,1008,54803
3,4,1003,4690
3,4,1003,44690
3,4,1003,54690
3,9,1008,4792
3,9,1008,44792
3,9,1008,54792
3,9,1008,5046
3,9,1008,45046
3,9,1008,55046
3,2,1002,5747
3,11,1010,4164
3,11,1010,3414
3,11,1010,53414
3,7,1006,2950
3,7,1006,3936
3,7,1006,43936
3,7,1006,53936
3,6,1005,1702
3,6,1005,41702
3,9,1008,4834
3,9,1008,44834
3,3,1002,45653
3,3,1002,55653
3,2,1002,44706
3,10,1009,4533
3,10,1009,44533
3,10,1009,54533
3,10,1009,4472
3,10,1009,44472
3,10,1009,54472
3,10,1009,4665
3,10,1009,44665
3,10,1009,54665
3,9,1008,3187
3,9,1008,43187
3,9,1008,53187
3,4,1013,3716
3,4,1013,43716
3,4,1013,53716
3,8,1007,1617
3,8,1007,41617
3,8,1007,51617
3,9,1008,4312
3,9,1008,44312
3,9,1008,54312
3,4,1013,4019
3,10,1009,44493
3,10,1009,54493
3,10,1009,4486
3,10,1009,44486
3,10,1009,54486
3,9,1008,4805
3,9,1008,44805
3,9,1008,54805
3,12,1011,53436
3,10,1009,4554
3,10,1009,44554
3,4,1003,4119
3,9,1008,3332
3,9,1008,43332
3,9,1008,5047
3,8,1007,1723
3,8,1007,41723
3,8,1007,51723
3,7,1006,3951
3,7,1006,43951
3,7,1006,53951
3,10,1009,4461
3,10,1009,44461
3,10,1009,54461
3,10,1009,44525
3,10,1009,54525
3,5,1004,3050
3,8,1007,41623
3,7,1006,4055
3,7,1006,44055
3,7,1006,54055
3,10,1009,4495
3,10,1009,44495
3,10,1009,54495
3,8,1007,3359
3,9,1008,3314
3,9,1008,43314
3,5,1004,4470
3,10,1009,4674
3,10,1009,44674
3,10,1009,54674
3,10,1009,4635
3,10,1009,44635
3,10,1009,54635
3,10,1009,4475
3,10,1009,4474
3,10,1009,44474
3,10,1009,54474
3,5,1004,1784
3,5,1004,41784
3,5,1004,51784
3,9,1008,4793
3,9,1008,44793
3,9,1008,54793
3,9,1008,3261
3,9,1008,43261
3,8,1007,4612
3,8,1007,44612
3,8,1007,54612
3,2,1002,4706
3,4,1003,4210
3,8,1007,53786
3,6,1005,4639
3,6,1005,1170
3,10,1009,4664
3,10,1009,44664
3,10,1009,54664
3,2,1002,4034
3,2,1002,54034
3,7,1006,4006
3,7,1006,44006
3,7,1006,3986
3,7,1006,43986
3,7,1006,53986
3,4,1013,4029
3,8,1007,4230
3,9,1008,4802
3,9,1008,44802
3,9,1008,54802
3,4,1003,4219
3,9,1008,3294
3,9,1008,43294
3,9,1008,53294
3,10,1009,4483
3,10,1009,44483
3,10,1009,54483
3,10,1009,4693
3,10,1009,44693
3,6,1005,1189
3,8,1007,3755
3,8,1007,43755
3,8,1007,53755
3,4,1003,4726
3,7,1006,3987
3,4,1003,4710
3,9,1008,45047
